Date,Price,Open,High,Low
2020-09-03,10168.8,11413.2,11442.7,10009.5
2020-09-04,10472.5,10168.7,10614.2,9960.3
2020-09-05,10092.2,10472.3,10558.7,9897.8
2020-09-06,10296.4,10092.2,10337.7,10004.7
2020-09-07,10376.9,10296.4,10400.9,9887.0
2020-09-08,10126.6,10376.9,10434.4,9877.1
2020-09-09,10224.6,10126.8,10343.3,9984.6
2020-09-10,10339.7,10224.3,10480.3,10219.2
2020-09-11,10390.2,10339.8,10398.8,10212.6
2020-09-12,10441.9,10390.2,10476.8,10275.9
2020-09-13,10326.0,10441.7,10579.6,10219.4
2020-09-14,10675.3,10332.7,10744.3,10264.5
2020-09-15,10785.3,10675.2,10931.8,10627.8
2020-09-16,10949.5,10785.2,11093.3,10669.2
2020-09-17,10941.3,10950.1,11039.3,10755.2
2020-09-18,10933.0,10941.3,11029.7,10818.7
2020-09-19,11081.8,10933.0,11177.1,10890.7
2020-09-20,10921.5,11081.6,11081.6,10772.7
2020-09-21,10416.8,10919.9,10987.2,10328.5
2020-09-22,10531.5,10419.4,10570.7,10361.7
2020-09-23,10237.3,10531.5,10535.4,10146.6
2020-09-24,10739.4,10238.1,10787.8,10201.0
2020-09-25,10688.8,10739.9,10756.0,10558.9
2020-09-26,10727.9,10688.9,10793.3,10650.2
2020-09-27,10776.2,10727.9,10799.2,10602.7
2020-09-28,10693.2,10776.4,10946.6,10685.2
2020-09-29,10840.9,10694.3,10858.4,10642.4
2020-09-30,10776.1,10843.4,10847.7,10667.6
2020-10-01,10620.5,10776.6,10913.7,10462.7
2020-10-02,10572.3,10619.6,10662.9,10387.6
2020-10-03,10544.2,10572.2,10597.8,10501.2
2020-10-04,10672.9,10544.4,10693.3,10520.8
2020-10-05,10789.5,10672.5,10789.6,10623.4
2020-10-06,10602.6,10790.2,10800.3,10530.8
2020-10-07,10670.9,10601.0,10680.1,10553.3
2020-10-08,10924.1,10670.7,10948.6,10549.6
2020-10-09,11054.2,10923.5,11103.0,10836.9
2020-10-10,11298.4,11053.5,11475.0,11053.1
2020-10-11,11371.0,11295.6,11439.4,11277.6
2020-10-12,11533.9,11370.8,11715.9,11227.4
2020-10-13,11423.8,11533.5,11558.0,11315.9
2020-10-14,11420.4,11424.4,11541.0,11293.5
2020-10-15,11503.0,11421.4,11590.9,11276.7
2020-10-16,11322.0,11503.2,11542.2,11224.6
2020-10-17,11362.1,11321.8,11402.7,11274.4
2020-10-18,11506.9,11362.1,11506.9,11349.8
2020-10-19,11753.4,11507.1,11823.3,11413.9
2020-10-20,11913.5,11753.9,12029.4,11685.7
2020-10-21,12808.7,11913.6,13213.5,11894.6
2020-10-22,12974.6,12805.5,13183.9,12698.2
2020-10-23,12934.1,12972.7,13025.5,12738.9
2020-10-24,13117.2,12933.6,13161.5,12876.4
2020-10-25,13032.2,13117.0,13345.3,12900.4
2020-10-26,13061.6,13033.0,13229.7,12792.4
2020-10-27,13657.8,13061.5,13782.3,13050.3
2020-10-28,13278.9,13658.3,13851.7,12907.6
2020-10-29,13457.2,13278.3,13640.0,12982.9
2020-10-30,13559.9,13457.0,13667.9,13134.5
2020-10-31,13797.3,13560.2,14065.4,13441.7
2020-11-01,13759.4,13795.5,13889.5,13628.7
2020-11-02,13561.4,13759.7,13828.4,13214.2
2020-11-03,14019.9,13560.5,14054.0,13294.6
2020-11-04,14145.6,14023.0,14238.8,13544.4
2020-11-05,15587.1,14145.6,15739.9,14099.7
2020-11-06,15577.9,15593.9,15955.2,15223.5
2020-11-07,14828.4,15578.2,15754.4,14385.1
2020-11-08,15483.7,14826.6,15648.3,14720.7
2020-11-09,15327.2,15483.3,15819.6,14816.9
2020-11-10,15303.6,15328.0,15465.3,15096.5
2020-11-11,15695.8,15303.1,15953.9,15281.0
2020-11-12,16294.7,15695.8,16342.7,15483.5
2020-11-13,16324.2,16293.0,16474.1,15973.4
2020-11-14,16071.0,16323.1,16328.2,15717.7
2020-11-15,15953.0,16074.7,16158.1,15782.3
2020-11-16,16715.8,15954.1,16880.7,15870.7
2020-11-17,17662.3,16715.8,17845.4,16562.0
2020-11-18,17774.6,17662.3,18466.1,17258.9
2020-11-19,17803.5,17775.1,18166.0,17380.1
2020-11-20,18675.2,17805.5,18811.0,17758.4
2020-11-21,18687.2,18673.8,18966.0,18397.5
2020-11-22,18412.9,18689.3,18751.5,17644.6
2020-11-23,18379.6,18428.1,18756.8,18016.0
2020-11-24,19152.6,18394.6,19416.6,18074.8
2020-11-25,18723.0,19151.5,19486.7,18527.7
2020-11-26,17162.0,18721.9,18894.9,16235.2
2020-11-27,17127.1,17160.9,17450.3,16481.6
2020-11-28,17730.7,17142.6,17874.4,16874.4
2020-11-29,18185.5,17729.7,18336.3,17530.4
2020-11-30,19698.1,18186.0,19831.2,18186.0
2020-12-01,18770.7,19697.8,19897.4,18257.0
2020-12-02,19218.8,18767.9,19335.5,18346.7
2020-12-03,19433.3,19219.8,19596.6,18883.7
2020-12-04,18658.1,19431.1,19529.5,18610.8
2020-12-05,19146.5,18657.5,19172.7,18507.1
2020-12-06,19379.9,19146.0,19417.1,18873.0
2020-12-07,19170.7,19368.4,19424.6,18908.8
2020-12-08,18326.6,19170.8,19288.6,18229.2
2020-12-09,18546.0,18322.4,18637.9,17658.8
2020-12-10,18247.2,18546.1,18551.8,17926.8
2020-12-11,18023.6,18250.5,18288.3,17600.1
2020-12-12,18808.9,18026.7,18936.2,18025.1
2020-12-13,19176.8,18808.1,19403.6,18716.8
2020-12-14,19273.8,19176.4,19346.5,19007.0
2020-12-15,19434.9,19273.9,19556.3,19076.2
2020-12-16,21352.2,19434.7,21525.3,19299.7
2020-12-17,22825.4,21352.3,23738.0,21243.1
2020-12-18,23127.9,22823.3,23272.8,22361.5
2020-12-19,23844.0,23127.6,24107.1,22797.0
2020-12-20,23474.9,23843.6,24280.9,23098.9
2020-12-21,22728.5,23474.1,24101.9,22015.5
2020-12-22,23823.2,22730.4,23825.4,22388.6
2020-12-23,23257.9,23820.8,24063.7,22694.7
2020-12-24,23736.5,23253.2,23783.7,22737.3
2020-12-25,24689.6,23728.7,24778.9,23445.3
2020-12-26,26454.4,24714.7,26826.0,24515.1
2020-12-27,26261.3,26460.3,28360.3,25858.2
2020-12-28,27057.8,26259.2,27444.9,26144.3
2020-12-29,27376.0,27065.3,27390.7,25902.8
2020-12-30,28868.7,27374.5,28979.3,27374.5
2020-12-31,28949.4,28866.8,29298.8,28025.0
2021-01-01,29359.9,28951.7,29627.1,28712.4
2021-01-02,32193.3,29359.7,33233.5,29008.0
2021-01-03,32958.9,32192.9,34755.9,32029.6
2021-01-04,32022.6,33016.6,33587.5,28204.5
2021-01-05,33991.5,32015.4,34414.7,30010.5
2021-01-06,36793.2,33999.3,36934.8,33408.3
2021-01-07,39460.2,36798.5,40340.9,36361.2
2021-01-08,40599.3,39466.4,41921.7,36613.4
2021-01-09,40151.9,40607.2,41363.5,38775.1
2021-01-10,38192.2,40149.7,41362.4,35141.6
2021-01-11,35544.3,38195.3,38217.2,30411.6
2021-01-12,34076.1,35426.0,36598.7,32572.7
2021-01-13,37382.2,34061.2,37764.6,32451.9
2021-01-14,39175.7,37383.4,40054.3,36772.1
2021-01-15,36845.8,39175.7,39715.0,34488.7
2021-01-16,36019.5,36751.8,37931.7,35408.4
2021-01-17,35839.6,36020.1,36801.3,33883.5
2021-01-18,36613.2,35838.2,37436.8,34801.0
2021-01-19,36002.9,36630.6,37821.0,36001.4
2021-01-20,35476.3,35862.1,36384.4,33444.5
2021-01-21,30842.1,35472.3,35591.1,30101.8
2021-01-22,33000.5,30838.7,33821.2,28871.2
2021-01-23,32088.9,32994.1,33441.4,31418.2
2021-01-24,32338.2,32088.5,33034.8,31692.5
